"ID";"Tipo";"Estado";"Data da solicitação";"Software/componente";"Assunto";"Autor";"Idade";"Data do fechamento"
"CHG-3929";"Mudança";"ADI";"17/01/2012";"Sicopri";"Coluna Situação, no Cadastro de Notas Fiscais";"Robson Pacífico";456;
"REF-3937";"Refatoração";"OFF";"19/01/2012";"Facture-e";"Exceção ao cancelar o Acesso ao sistem";"Breno";34;"22/02/2012"
"CHG-3946";"Mudança";"OFF";"20/01/2012";"Facture-e";"Mudar os ícones da tela de configurações";"Breno";25;"13/02/2012"
"CHG-3951";"Mudança";"OFF";"23/01/2012";"Facture-e";"Permitir imprimir o DACTE de documento cancelado";"Breno";101;"02/05/2012"
"CHG-3953";"Mudança";"OFF";"23/01/2012";"Facture-e";"Automatizar o processo de duplicidade no envio de CT-e";"Breno";100;"02/05/2012"
"NEW-3954";"Nova funcionalidade";"OFF";"23/01/2012";"School (web)";"Validação de preenchimento de campos de relatórios e gráficos";"Eduardo";193;"02/08/2012"
"CHG-3955";"Mudança";"OFF";"23/01/2012";"Facture-e";"Automatizar o processo de duplicidade no envio de NF-e";"Carlos Fim";71;"02/04/2012"
"CHG-3956";"Mudança";"OFF";"23/01/2012";"Facture-e";"Permitir imprimir o DANFE de documento cancelado";"Carlos Fim";71;"02/04/2012"
"NEW-3974";"Nova funcionalidade";"OFF";"25/01/2012";"Facture-e";"Importar CT-e via XML";"Breno";98;"02/05/2012"
"NEW-3975";"Nova funcionalidade";"OFF";"25/01/2012";"Facture-e";"RNTRC automático";"Breno";98;"02/05/2012"
"NEW-3976";"Nova funcionalidade";"OFF";"25/01/2012";"Facture-e";"Configuração de emissão de CT-e";"Breno";159;"02/07/2012"
"NEW-3977";"Nova funcionalidade";"OFF";"25/01/2012";"Facture-e";"Automatização de mudança no ambiente do CT-e";"Breno";19;"13/02/2012"
"NEW-3979";"Nova funcionalidade";"OFF";"26/01/2012";"Facture-e";"Configuração dos dados de envio do CT-e";"Carlos Fim";19;"13/02/2012"
"CHG-3980";"Mudança";"OFF";"26/01/2012";"Facture-e";"Ajustar o prazo de cancelamento da NF-e";"Carlos Fim";33;"27/02/2012"
"CHG-3981";"Mudança";"OFF";"26/01/2012";"Facture-e";"Modificar a forma de cancelamento da NF-e";"Carlos Fim";33;"27/02/2012"
"CHG-3982";"Mudança";"OFF";"26/01/2012";"Facture-e";"Carta de Correção Eletrônica";"Carlos Fim";126;"31/05/2012"
"BUG-3983";"Falha/erro";"OFF";"26/01/2012";"Sicopri";"Pessoa inativa na Gestão rural";"Evandro";224;"05/09/2012"
"BUG-3984";"Falha/erro";"OFF";"26/01/2012";"School (desktop)";"Cadastro de certidão do aluno";"Anderson Pereira";32;"27/02/2012"
"BUG-3994";"Falha/erro";"OFF";"30/01/2012";"Monnae";"Caminho do banco de dados";"Carlos Fim";9;"09/01/2012"
"BUG-3995";"Falha/erro";"OFF";"30/01/2012";"Monnae";"Categorias da tela de Configurações";"Carlos Fim";9;"09/01/2012"
"BUG-3996";"Falha/erro";"OFF";"30/01/2012";"Monnae";"Posição da tela de configurações";"Carlos Fim";9;"09/01/2012"
"BUG-3998";"Falha/erro";"OFF";"30/01/2012";"Facture-e";"Erro ao tentar conectar em um banco de dados inexistente";"Uiaciane";14;"13/02/2012"
"BUG-3999";"Falha/erro";"OFF";"30/01/2012";"Monnae";"O sistema mantém o valor total do plano de contas na tela de cadastro";"Uiaciane";9;"09/01/2012"
"REF-4000";"Refatoração";"OFF";"30/01/2012";"Monnae";"Refatorar o componente de acesso a dados (DataAccess)";"Carlos Fim";9;"09/01/2012"
"REF-4009";"Refatoração";"OFF";"31/01/2012";"Monnae";"Métodos de manipulação de colunas do grid fora do lugar";"Carlos Fim";9;"09/01/2012"
"CHG-4016";"Mudança";"OFF";"01/02/2012";"Sicopri";"Revisar os grids de dados do sistema";"Carlos Fim";8;"09/01/2012"
"REF-4017";"Refatoração";"OFF";"01/02/2012";"Facture-e";"Consumo de memória nos relatórios";"Carlos Fim";62;"02/04/2012"
"REF-4018";"Refatoração";"OFF";"01/02/2012";"Monnae";"Consumo de memória nos relatórios";"Carlos Fim";8;"09/01/2012"
"REF-4019";"Refatoração";"OFF";"01/02/2012";"School (desktop)";"Consumo de memória nos relatórios";"Carlos Fim";419;"25/03/2013"
"REF-4020";"Refatoração";"OFF";"01/02/2012";"Sicopri";"Consumo de memória nos relatórios";"Carlos Fim";8;"09/01/2012"
"BUG-4021";"Falha/erro";"OFF";"01/02/2012";"School (desktop)";"O School Update está impedindo que o usuário execute várias vezes os comandos de “Parar Atualização” e “Iniciar Atualização”.";"Flávio Delesposte";57;"28/03/2012"
"NEW-4022";"Nova funcionalidade";"OFF";"01/02/2012";"School (desktop)";"Definir um mecanismo de inicialização do School Update";"Flávio Delesposte";57;"28/03/2012"
"NEW-4023";"Nova funcionalidade";"OFF";"01/02/2012";"School (desktop)";"Melhorar a maneira de visualização dos logs do School Update";"Flávio Delesposte";57;"28/03/2012"
"CHG-4034";"Mudança";"OFF";"01/02/2012";"School (web)";"Mudar a forma como se realiza o fechamento de conexões com o banco de dados";"Eduardo";183;"02/08/2012"
"NEW-4035";"Nova funcionalidade";"OFF";"01/02/2012";"School (web)";"Implementar a funcionalidade de log de erros sem usar o framework LOG4J";"Eduardo";183;"02/08/2012"
"REF-4036";"Refatoração";"OFF";"02/02/2012";"Sicopri";"Carregamento das telas de consulta";"Leandro";7;"09/01/2012"
"REF-4037";"Refatoração";"OFF";"02/02/2012";"Facture-e";"Carregamento das telas de consulta";"Carlos Fim";120;"31/05/2012"
"BUG-4040";"Falha/erro";"OFF";"02/02/2012";"Sicopri";"Ordenação dos módulos nas configurações";"Leandro";7;"09/01/2012"
"REF-4041";"Refatoração";"OFF";"03/02/2012";"Monnae";"Carregamento das telas de consulta";"Carlos Fim";6;"09/01/2012"
"CHG-4042";"Mudança";"OFF";"03/02/2012";"Facture-e";"Apagar o recibo caso o retorno seja negativo";"Breno";11;"13/02/2012"
"NEW-4043";"Nova funcionalidade";"OFF";"03/02/2012";"Facture-e";"Informar de Chave de Acesso no registro C100";"Breno";32;"05/03/2012"
"BUG-4044";"Falha/erro";"OFF";"03/02/2012";"Facture-e";"Incluir a opção de gerar SPED na versão 3.0";"Breno";11;"13/02/2012"
"REF-4045";"Refatoração";"OFF";"03/02/2012";"Sicopri";"Sql de conulta do gráfico de localidades sem nota";"Leandro";6;"09/01/2012"
"BUG-4047";"Falha/erro";"OFF";"06/02/2012";"Facture-e";"Permite alterar um CT-e com recibo";"Breno";8;"13/02/2012"
"BUG-4048";"Falha/erro";"OFF";"06/02/2012";"School (web)";"Erro ao enviar o Relatório de Log de utilização e Log de erros";"Uiaciane";8;"13/02/2012"
"CHG-4063";"Mudança";"OFF";"06/02/2012";"Facture-e";"Migrar informações do CTRC para CT-e";"Carlos Fim";7;"13/02/2012"
"BUG-4073";"Falha/erro";"OFF";"07/02/2012";"Facture-e";"O campo Indicador da Natureza do Frete não está sendo persistido";"Breno";7;"13/02/2012"
"CHG-4074";"Mudança";"OFF";"07/02/2012";"Facture-e";"Inclusão de Código da Unidade de Medida nas Informações de Quantidades da Carga do CT-e";"Breno";85;"02/05/2012"
"NEW-4077";"Nova funcionalidade";"OFF";"07/02/2012";"Facture-e";"Fazer validação do Indicador de Lotação do CT-e";"Breno";85;"02/05/2012"
"CHG-4078";"Mudança";"OFF";"07/02/2012";"Facture-e";"Envio de e-mail automático";"Anderson Pereira";85;"02/05/2012"
"CHG-4080";"Mudança";"OFF";"08/02/2012";"Facture-e";"Modalidades de Frete";"Carlos Henrique";55;"02/04/2012"
"REF-4081";"Refatoração";"OFF";"08/02/2012";"Monnae";"Orientação a objetos";"Carlos Fim";268;"01/11/2012"
"REF-4082";"Refatoração";"OFF";"08/02/2012";"Monnae";"Camada de acesso a dados";"Carlos Fim";268;"01/11/2012"
"CHG-4083";"Mudança";"OFF";"08/02/2012";"Monnae";"Revisão da interface com o usuário";"Carlos Fim";268;"01/11/2012"
"NEW-4091";"Nova funcionalidade";"OFF";"09/02/2012";"Facture-e";"Incluir da Data de Entrada/Saída no CT-e";"Breno";5;"13/02/2012"
"CHG-4096";"Mudança";"OFF";"09/02/2012";"Monnae";"Controle de aceso nas configurações";"Carlos Fim";267;"01/11/2012"
"CHG-4101";"Mudança";"ADI";"09/02/2012";"Monnae";"Revisar a integração entre Monnae e Facture-e";"Carlos Fim";433;
"CHG-4103";"Mudança";"OFF";"09/02/2012";"Sicopri";"Remover a integração com o SICOI";"Carlos Fim";29;"08/03/2012"
"CHG-4104";"Mudança";"OFF";"09/02/2012";"Sicopri";"Remover a integração com o DIEF";"Carlos Fim";29;"08/03/2012"
"CHG-4105";"Mudança";"OFF";"09/02/2012";"Geagro";"Mudar o cadastro de usuários para as configurações do sistema";"Carlos Fim";103;"21/05/2012"
"NEW-4106";"Nova funcionalidade";"OFF";"09/02/2012";"Sicopri";"Visões";"Carlos Fim";29;"08/03/2012"
"NEW-4107";"Nova funcionalidade";"OFF";"09/02/2012";"Sicopri";"Visoes";"Carlos Fim";69;"17/04/2012"
"NEW-4108";"Nova funcionalidade";"OFF";"09/02/2012";"Monnae";"Visoes";"Carlos Fim";267;"01/11/2012"
"NEW-4109";"Nova funcionalidade";"ADI";"09/02/2012";"School (desktop)";"Visoes";"Carlos Fim";433;
"BUG-4113";"Falha/erro";"OFF";"09/02/2012";"School (desktop)";"Duplicação de Texto em Históricos";"Carlos Henrique";20;"29/02/2012"
"BUG-4114";"Falha/erro";"OFF";"09/02/2012";"Facture-e";"Base de Cálculo do ICMS com CST 051";"Carlos Fim";7;"15/02/2012"
"NEW-4115";"Nova funcionalidade";"OFF";"09/02/2012";"School (web)";"Inserir o componente LOG4J no webservice AUS";"Eduardo";49;"28/03/2012"
"REF-4130";"Refatoração";"OFF";"10/02/2012";"Facture-e";"Excluir informações sobre o CTRC no banco de dados";"Breno";202;"29/08/2012"
"CHG-4132";"Mudança";"OFF";"13/02/2012";"Sicopri";"Cadastro automático de sócios";"Leoncio";142;"03/07/2012"
"REF-4157";"Refatoração";"OFF";"14/02/2012";"Monnae";"Classe base dos módulos";"Carlos Fim";261;"01/11/2012"
"CHG-4163";"Mudança";"OFF";"15/02/2012";"School (desktop)";"Aumentar Quantidade de Caracteres - Histórico";"Carlos Henrique";412;"02/04/2013"
"CHG-4172";"Mudança";"OFF";"16/02/2012";"Facture-e";"Dados do CT-e no SINTEGRA";"Carlos Fim";23;"09/03/2012"
"CHG-4173";"Mudança";"OFF";"16/02/2012";"Facture-e";"Incluir as informações do CT-e no SPED";"Carlos Fim";23;"09/03/2012"
"NEW-4177";"Nova funcionalidade";"OFF";"17/02/2012";"Monnae";"Anexar arquivos nas contas a receber/pagar";"Uiaciane";358;"08/02/2013"
"BUG-4180";"Falha/erro";"OFF";"17/02/2012";"Facture-e";"Botão alterar no Conhecimento de Transporte";"Uiaciane";22;"09/03/2012"
"BUG-4181";"Falha/erro";"OFF";"17/02/2012";"Facture-e";"Ação do clique duplo nas configurações do sistema";"Uiaciane";22;"09/03/2012"
"CHG-4192";"Mudança";"OFF";"23/02/2012";"Facture-e";"Relatório de Produção e Estoque";"Carlos Henrique";16;"09/03/2012"
"BUG-4196";"Falha/erro";"OFF";"24/02/2012";"Facture-e";"Descrição na tela de Cancelamento de Conhecimento de Transporte";"Breno";15;"09/03/2012"
"BUG-4204";"Falha/erro";"OFF";"27/02/2012";"School (desktop)";"Ata Unificada faltando notas";"Gabrielle";3;"29/02/2012"
"REF-4208";"Refatoração";"OFF";"27/02/2012";"Facture-e";"Correções de campos referente aos modais não implementados";"Breno";12;"09/03/2012"
"BUG-4210";"Falha/erro";"OFF";"27/02/2012";"School (desktop)";"Erro ao gerar atas na finalização do período letivo";"Gabrielle";3;"29/02/2012"
"CHG-4217";"Mudança";"OFF";"28/02/2012";"Monnae";"Exibição de Nome de Fantasia - Contas à Pagar e Receber";"Carlos Henrique";247;"01/11/2012"
"CHG-4219";"Mudança";"OFF";"29/02/2012";"Facture-e";"Campos Isentas/Outras no SINTEGRA";"Carlos Fim";10;"09/03/2012"
"BUG-4220";"Falha/erro";"OFF";"29/02/2012";"Sicopri";"Erro ao registrar notas no dia 29/02/2012";"Robson Pacífico";72;"10/05/2012"
"BUG-4222";"Falha/erro";"OFF";"29/02/2012";"Monnae";"Movimentação do Grid ao Classificar uma coluna";"Uiaciane";246;"01/11/2012"
"BUG-4223";"Falha/erro";"OFF";"29/02/2012";"School (desktop)";"Movimentação do Grid ao Classificar uma coluna";"Uiaciane";28;"28/03/2012"
"BUG-4224";"Falha/erro";"OFF";"29/02/2012";"Sicopri";"Movimentação do Grid ao Classificar uma coluna";"Uiaciane";72;"10/05/2012"
"CHG-4229";"Mudança";"OFF";"01/03/2012";"School (desktop)";"Gerar resultado final para vários alunos";"Diego";292;"18/12/2012"
"BUG-4230";"Falha/erro";"OFF";"01/03/2012";"School (desktop)";"Ordem Alfabética das Atas";"Carlos Henrique";27;"28/03/2012"
"BUG-4232";"Falha/erro";"OFF";"02/03/2012";"School (desktop)";"Erro no Histórico Modelo 01";"Uiaciane";27;"28/03/2012"
"NEW-4241";"Nova funcionalidade";"OFF";"05/03/2012";"School (desktop)";"Módulo de Biblioteca";"Carlos Fim";24;"28/03/2012"
"CHG-4245";"Mudança";"OFF";"05/03/2012";"School (desktop)";"Implementar campo de observação na ficha de matrícula";"Anderson Pereira";35;"09/04/2012"
"BUG-4246";"Falha/erro";"OFF";"05/03/2012";"School (web)";"Erro no Relatório de Log de Erros";"Uiaciane";150;"02/08/2012"
"NEW-4248";"Nova funcionalidade";"OFF";"06/03/2012";"Monnae";"Ferramenta para mesclar Pessoas";"Carlos Fim";240;"01/11/2012"
"NEW-4249";"Nova funcionalidade";"OFF";"06/03/2012";"Monnae";"Ferramenta de detecção de pessoas inativas";"Carlos Fim";240;"01/11/2012"
"BUG-4252";"Falha/erro";"OFF";"07/03/2012";"Facture-e";"Relatório Movimentação de notas fiscais";"Robson Pacífico";2;"09/03/2012"
"CHG-4266";"Mudança";"OFF";"08/03/2012";"School (desktop)";"Campo OBS e foto do aluno na ficha de matrícula";"Diego";35;"12/04/2012"
"CHG-4270";"Mudança";"OFF";"09/03/2012";"Facture-e";"Disponibilizada versão 1.05 do Guia Prático da EFD-Contribuições";"Breno";55;"02/05/2012"
"CHG-4272";"Mudança";"OFF";"12/03/2012";"School (desktop)";"Foto do aluno na ficha de matrícula";"Carlos Fim";311;"16/01/2013"
"CHG-4275";"Mudança";"OFF";"12/03/2012";"Facture-e";"Inclusão de informações no relatório de movimentação de notas fiscais";"Anderson Pereira";80;"31/05/2012"
"CHG-4280";"Mudança";"OFF";"12/03/2012";"Facture-e";"Impedir a inclusão de itens sem antes definir a Natureza de Operação da Nota";"Carlos Fim";21;"02/04/2012"
"CHG-4281";"Mudança";"OFF";"12/03/2012";"Facture-e";"Vincular a Natureza de Operação do Item com o tipo de operação da Nota Fiscal";"Carlos Fim";21;"02/04/2012"
"BUG-4283";"Falha/erro";"OFF";"13/03/2012";"Facture-e";"Quebra de linha do arquivo SPED";"Anderson Pereira";3;"15/03/2012"
"BUG-4289";"Falha/erro";"OFF";"14/03/2012";"Facture-e";"Erro ao alterar caminho para salvar XML";"Carlos Henrique";35;"18/04/2012"
"BUG-4290";"Falha/erro";"OFF";"14/03/2012";"Facture-e";"Erro ao cancelar a geração de XML";"Carlos Henrique";2;"15/03/2012"
"BUG-4292";"Falha/erro";"OFF";"14/03/2012";"Facture-e";"Quantidade de caracteres em Número da Fatura ilimitado";"Breno";2;"15/03/2012"
"BUG-4295";"Falha/erro";"OFF";"15/03/2012";"Facture-e";"Alterando o ambiente nas configurações as notas alteradas não são alteradas";"Breno";1;"15/03/2012"
"BUG-4296";"Falha/erro";"OFF";"15/03/2012";"Facture-e";"Erro na composição do XML com CSOSN 500";"Breno";1;"15/03/2012"
"CHG-4302";"Mudança";"ACE";"19/03/2012";"School (desktop)";"Localizar nas ferramentas de matrícula para vários alunos";"Diego";397;
"NEW-4306";"Nova funcionalidade";"OFF";"19/03/2012";"School (desktop)";"Ficha individual dos alunos";"Diego";304;"16/01/2013"
"CHG-4307";"Mudança";"OFF";"19/03/2012";"School (desktop)";"Novos modelos de históricos";"Diego";201;"05/10/2012"
"CHG-4309";"Mudança";"OFF";"19/03/2012";"School (desktop)";"Reordenar lista de Municípios";"Carlos Henrique";10;"28/03/2012"
"BUG-4313";"Falha/erro";"OFF";"20/03/2012";"Facture-e";"Campo ""Emitente"" para Registro de CRTC/CTe";"Carlos Henrique";8;"27/03/2012"
"CHG-4314";"Mudança";"OFF";"20/03/2012";"School (desktop)";"Exclusão dos vídeos do help do sistema";"Carlos Fim";8;"28/03/2012"
"CHG-4315";"Mudança";"OFF";"20/03/2012";"Sicopri";"Exclusão dos vídeos do help do sistema";"Carlos Fim";28;"17/04/2012"
"NEW-4319";"Nova funcionalidade";"OFF";"20/03/2012";"School (desktop)";"Importação de dados do censo pelo School Desktop";"Carlos Fim";87;"15/06/2012"
"CHG-4323";"Mudança";"OFF";"21/03/2012";"Monnae";"Inativação de contas";"Carlos Fim";234;"09/11/2012"
"CHG-4324";"Mudança";"OFF";"21/03/2012";"Monnae";"Inativação de contas bancárias";"Carlos Fim";225;"01/11/2012"
"BUG-4332";"Falha/erro";"OFF";"22/03/2012";"Facture-e";"Erro no cadastro do motorista do Conhecimento de Transporte";"Breno";6;"27/03/2012"
"BUG-4333";"Falha/erro";"OFF";"22/03/2012";"Facture-e";"Problemas com municípios de mesmo nomes";"Breno";6;"27/03/2012"
"BUG-4359";"Falha/erro";"OFF";"23/03/2012";"School (desktop)";"Falha ao carregar os dados da Certidão Civil do Professor";"Gabrielle";5;"28/03/2012"
"NEW-4364";"Nova funcionalidade";"OFF";"26/03/2012";"Facture-e";"Impressão de Ordem de Coleta";"Carlos Fim";38;"02/05/2012"
"BUG-4365";"Falha/erro";"OFF";"26/03/2012";"Sicopri";"Erro no cadastro de produtor";"Rogério Rezende";46;"10/05/2012"
"BUG-4367";"Falha/erro";"OFF";"26/03/2012";"Sicopri";"Erro de data no cadastro do produtor";"Rogério Rezende";164;"05/09/2012"
"BUG-4373";"Falha/erro";"OFF";"26/03/2012";"Sicopri";"Erro ao salvar processo com data inexistente";"Carlos Henrique";46;"10/05/2012"
"REF-4378";"Refatoração";"OFF";"27/03/2012";"Facture-e";"Refatorar classe Facture Utils";"Breno";36;"02/05/2012"
"REF-4379";"Refatoração";"OFF";"27/03/2012";"Facture-e";"Refatorar a classe de constantes";"Breno";85;"19/06/2012"
"CHG-4380";"Mudança";"OFF";"27/03/2012";"Sicopri";"Nova aba no cadastro de propriedades";"Rogério Rezende";36;"02/05/2012"
"NEW-4381";"Nova funcionalidade";"ADI";"27/03/2012";"Geagro";"Novos formulários";"Rogério Rezende";386;
"BUG-4382";"Falha/erro";"OFF";"27/03/2012";"Sicopri";"Erro no espaço das palavras";"Rogério Rezende";45;"10/05/2012"
"CHG-4385";"Mudança";"OFF";"28/03/2012";"Sicopri";"Relatório de Entrega de Notas";"Rogério Rezende";35;"02/05/2012"
"BUG-4386";"Falha/erro";"OFF";"28/03/2012";"Facture-e";"Erro ao Enviar CTe";"Carlos Henrique";35;"02/05/2012"
"BUG-4387";"Falha/erro";"OFF";"28/03/2012";"Monnae";"Erro ao parcelar títulos em 36 meses";"Diego";218;"01/11/2012"
"NEW-4388";"Nova funcionalidade";"OFF";"29/03/2012";"Facture-e";"Validar CST do PIS e da COFINS diferentes";"Breno";35;"02/05/2012"
"CHG-4389";"Mudança";"OFF";"29/03/2012";"School (desktop)";"Adequação ao Censo 2012";"Carlos Fim";79;"15/06/2012"
"NEW-4390";"Nova funcionalidade";"OFF";"29/03/2012";"Facture-e";"Mostrar a Natureza da Operação ao importar um NF-e";"Breno";35;"02/05/2012"
"CHG-4391";"Mudança";"OFF";"29/03/2012";"School (desktop)";"Atualizar formulários, relatórios e outros documentos relacionados ao censo";"Carlos Fim";79;"15/06/2012"
"CHG-4393";"Mudança";"OFF";"30/03/2012";"School (desktop)";"Adequação do módulo de Alunos ao Censo 2012";"Carlos Fim";78;"15/06/2012"
"CHG-4394";"Mudança";"OFF";"30/03/2012";"School (desktop)";"Adequação do módulo de Professores ao Censo 2012";"Carlos Fim";78;"15/06/2012"
"CHG-4395";"Mudança";"OFF";"30/03/2012";"School (desktop)";"Adequação do módulo de Turmas ao Censo 2012";"Carlos Fim";78;"15/06/2012"
"CHG-4396";"Mudança";"OFF";"30/03/2012";"School (desktop)";"Adequação do módulo de Escolas ao Censo 2012";"Carlos Fim";78;"15/06/2012"
"CHG-4397";"Mudança";"OFF";"30/03/2012";"School (desktop)";"Adequação da geração dos arquivos do censo";"Carlos Fim";78;"15/06/2012"
"NEW-4398";"Nova funcionalidade";"OFF";"30/03/2012";"School (desktop)";"Importação dos dados da escola do arquivo do censo";"Carlos Fim";78;"15/06/2012"
"NEW-4399";"Nova funcionalidade";"OFF";"30/03/2012";"School (desktop)";"Importação dos dados do aluno do arquivo do censo";"Carlos Fim";78;"15/06/2012"
"NEW-4400";"Nova funcionalidade";"OFF";"30/03/2012";"School (desktop)";"Importação dos dados do professor do arquivo do censo";"Carlos Fim";78;"15/06/2012"
"REF-4402";"Refatoração";"OFF";"30/03/2012";"Facture-e";"Eliminar funções e classes que não são utilizadas";"Breno";63;"01/06/2012"
"BUG-4420";"Falha/erro";"OFF";"02/04/2012";"Facture-e";"Erro na importação do XML";"Anderson Pereira";1;"02/04/2012"
"CHG-4423";"Mudança";"OFF";"02/04/2012";"Sicopri";"Relatório Histórico do Produto, no Cadastro de Produtores";"Robson Pacífico";93;"03/07/2012"
"CHG-4425";"Mudança";"OFF";"02/04/2012";"School (desktop)";"Permitir empréstimos de livros para alunos e professores desvinculados";"Carlos Fim";260;"18/12/2012"
"CHG-4426";"Mudança";"ADI";"02/04/2012";"School (desktop)";"Avaliação de disciplina por conceito";"Carlos Fim";380;
"NEW-4430";"Nova funcionalidade";"OFF";"03/04/2012";"Facture-e";"Cadastro de Motoristas";"Carlos Henrique";78;"19/06/2012"
